"COEFFICIENT_DEN","DEN_EIGEN1","DEN_EIGEN2","DEN_EIGEN3","DEN_EIGEN4","DEN_EIGEN5","DEN_EIGEN6","DEN_EIGEN7","DEN_EIGEN8","DEN_EIGEN9","DEN_EIGEN10","DEN_EIGEN11","FGRAPH_EIGEN1","FGRAPH_EIGEN2","FGRAPH_EIGEN3","FGRAPH_EIGEN4","FGRAPH_EIGEN5","FGRAPH_EIGEN6","FGRAPH_EIGEN7","FGRAPH_EIGEN8","FGRAPH_EIGEN9","FGRAPH_EIGEN10","FGRAPH_EIGEN11"
1,-2.526365414199013,-2.2734612171759943,-1.6014040399687148,-1.4378287795591504,-1.0000000000000002,-0.762255644956504,-0.4288326713887393,0.9738917234938695,2.1401226681238823,2.316350063034999,4.599783312595364,-3.2270520559339633,-2.397540452594515,-1.8279995321812512,-1.7834428499595838,-0.9999999999999998,-0.4167861121599694,-0.22786316089015368,1.8419672825597169,2.481447623549876,2.55726925760984,4.000000000000002
0,-2.599679242945234,-1.9290842668353334,-1.8233249519715153,-1.5880719949376736,-0.9999999999999989,-0.8812596867203744,-0.42899132860162137,1.1322699052986844,1.963980611750223,2.3558314198208583,4.798329535141987,-3.1772244168756525,-2.34182397990316,-1.9104110052534227,-1.8082201539149938,-1.2544307074488084,-0.7636789405857323,-0.2728981695822127,2.065953559640043,2.529370234449049,2.933363579474896,3.9999999999999973
0,-2.561552812808831,-1.9999999999999987,-1.9043401572939238,-1.5930194027323268,-0.9999999999999998,-0.7251955066240978,-0.4372432775954714,1.4447941246642282,1.5615528128088298,2.382121651677578,4.832882567904014,-3.4253264084492905,-2.410440853057389,-2.,-1.472833908995255,-0.9222105475812858,-0.6180339887498947,-0.4625984229747743,1.618033988749895,2.7579778090879663,2.9354323319700315,3.9999999999999996
1,-2.5545989180301976,-2.252222420931722,-1.615530236558572,-1.4782074495720987,-0.999999999999996,-0.8213141814818314,-0.5308233602885649,1.3698015364210943,1.6773071884817725,2.378010435400106,4.8275774065600086,-3.797913930117601,-2.256456434690625,-1.9326171619584833,-1.398780899464077,-0.9999999999999984,-0.6427207958841864,-0.08464615295770941,1.8104746112260348,2.5181422826539257,2.7845184811927184,4.000000000000002
1,-2.377721694862356,-2.000000000000001,-1.9999999999999982,-1.8774753212226705,-0.9422759962700912,-0.6180339887498939,-0.40038975880591793,1.6115414332317437,1.618033988749895,2.119857854860711,4.866463483068581,-3.979066037229137,-2.0910203447858753,-2.0000000000000018,-1.4728339089952538,-1.3092375206964275,-0.4625984229747741,-0.27550124802519155,2.035038693298421,2.6197864574382135,2.9354323319700293,3.9999999999999996
1,-2.273461217175992,-2.253787674560819,-2.,-1.4378287795591511,-0.945030421372047,-0.62445731356178,-0.42883267138874187,1.2755064218552794,2.139456070718804,2.140122668123886,4.408312916920564,-2.618033988749896,-1.9999999999999998,-1.9999999999999998,-1.7912878474779197,-1.3027756377319955,-0.6180339887498956,-0.3819660112501053,1.6180339887498956,2.3027756377319966,2.79128784747792,3.999999999999999
1,-2.5786089068415787,-2.0000000000000004,-1.8475552116774938,-1.4823468990297481,-0.9999999999999994,-0.61602686751412,-0.38089919271769923,1.1943709916675855,1.953138828174911,2.344718382392594,4.413208875545552,-3.0272624583654077,-2.105016503395927,-2.0000000000000018,-1.6058510281430534,-1.,-0.5298647949386939,-0.1623235596974015,1.5830471239021278,2.0598588756613543,2.7874123449770005,4.
0,-2.402127800551074,-2.3254950956085376,-1.8540470181169202,-1.764018408755929,-1.0000000000000004,-0.5420944654049153,-0.20876611333859124,1.1769226864468663,1.3497015214698522,2.544713892683507,5.025210801175741,-4.021534603611701,-2.303514216032797,-1.9200578585696613,-1.448111891269531,-1.2920764640950753,-0.6709825141388983,-0.49752087413809754,2.444143225052928,2.6353874274156883,3.074267769387144,3.999999999999999
1,-2.402127800551074,-2.3254950956085376,-1.8540470181169202,-1.764018408755929,-1.0000000000000004,-0.5420944654049153,-0.20876611333859124,1.1769226864468663,1.3497015214698522,2.544713892683507,5.025210801175741,-3.8526799610694518,-2.744163655238784,-1.825665637987813,-1.5410969443225415,-0.6939739314670933,-0.4988565408293256,-0.39155582858558585,2.389662370600188,2.4793066654446716,2.6790234634557355,4.
0,-2.4882633658721196,-2.1557734192332427,-1.864198243116802,-1.5191763752199408,-0.9999999999999994,-0.5624159470850512,-0.355125332095298,0.9256675873828367,1.9122146037880812,2.512627449428115,4.5944430420234195,-2.9328845650371105,-2.2680934899219505,-1.9235474908843933,-1.5108283760292038,-1.372557008791271,-0.6762873948490784,-0.40684620516291553,1.5689188669073961,2.5936424537857445,2.928483209982783,4.000000000000002
1,-2.4882633658721196,-2.1557734192332427,-1.864198243116802,-1.5191763752199408,-0.9999999999999994,-0.5624159470850512,-0.355125332095298,0.9256675873828367,1.9122146037880812,2.512627449428115,4.5944430420234195,-3.1583891763921406,-2.8358131013507886,-1.819520170946803,-1.592192491971133,-0.6860862364400886,-0.5156599051074643,-0.043134169194448145,1.5598556989602972,2.488247850031996,2.6026917024105733,3.9999999999999996
0,-2.4914684604969315,-2.,-1.9383406783965769,-1.763335618005105,-0.9999999999999994,-0.5498341101219862,-0.3372818425268294,1.051796853226386,1.6645781860186366,2.5595596580062097,4.804326012296196,-3.2107842037651073,-2.7965031878378093,-2.0662240313615694,-1.4266309583229688,-0.9477399973958204,-0.6689734285888413,-0.20269419094746888,1.9849454878314592,2.5964349087319194,2.738169601656203,4.000000000000002
1,-2.3511720678829118,-2.0000000000000013,-1.8216637715491653,-1.8158691869224861,-1.2754174034223442,-0.8461690905829214,-0.4286976376902361,1.4881997686824282,1.8932190191870568,2.179633093449655,4.977937276730925,-3.257048264526638,-2.9655333283411704,-1.813375245074434,-1.7885473622653596,-1.3129278263160427,-0.4064035215373472,-0.21891167017982546,2.4618409209928087,2.473412038459919,2.8274942587880902,4.000000000000001
1,-2.3511720678829118,-2.0000000000000013,-1.8216637715491653,-1.8158691869224861,-1.2754174034223442,-0.8461690905829214,-0.4286976376902361,1.4881997686824282,1.8932190191870568,2.179633093449655,4.977937276730925,-3.234902338239919,-2.556482300315932,-2.2460714864673585,-1.7082766645791843,-1.4926405860419902,-0.5112168601940095,-0.07296800683125455,2.396162291758858,2.5161755637747794,2.910220387136009,4.000000000000002
0,-2.3511720678829118,-2.0000000000000013,-1.8216637715491653,-1.8158691869224861,-1.2754174034223442,-0.8461690905829214,-0.4286976376902361,1.4881997686824282,1.8932190191870568,2.179633093449655,4.977937276730925,-2.9655333283411713,-2.5621451196478997,-1.9005060018200193,-1.7885473622653594,-1.3129278263160427,-1.2398569682940384,-0.4064035215373466,2.47341203845992,2.7351834538965254,2.9673246358654337,3.9999999999999987
0,-2.3511720678829118,-2.0000000000000013,-1.8216637715491653,-1.8158691869224861,-1.2754174034223442,-0.8461690905829214,-0.4286976376902361,1.4881997686824282,1.8932190191870568,2.179633093449655,4.977937276730925,-3.0000000000000004,-2.884737814746159,-2.348894217500716,-1.6348678544369308,-1.395931860181207,-0.43411804716646407,-1.2095624967428772e-15,1.9537237163495567,2.74482607768192,3.0000000000000018,3.999999999999998
1,-2.3511720678829118,-2.0000000000000013,-1.8216637715491653,-1.8158691869224861,-1.2754174034223442,-0.8461690905829214,-0.4286976376902361,1.4881997686824282,1.8932190191870568,2.179633093449655,4.977937276730925,-3.587602921012842,-2.553647653768005,-2.318970439814985,-1.933256788990301,-0.8557758341658063,-0.1964336380461099,0.09434279807959292,1.8075872216014996,2.5730691822150584,2.9706880739018953,4.
1,-2.3511720678829118,-2.0000000000000013,-1.8216637715491653,-1.8158691869224861,-1.2754174034223442,-0.8461690905829214,-0.4286976376902361,1.4881997686824282,1.8932190191870568,2.179633093449655,4.977937276730925,-3.7320508075688754,-2.877403745700037,-2.4276916770172847,-1.4764520397307908,-1.0930321664700173,-0.26794919243112314,0.10442345730636207,2.353855785430827,2.3671702748436925,3.0491301113372473,4.
1,-2.3511720678829118,-2.0000000000000013,-1.8216637715491653,-1.8158691869224861,-1.2754174034223442,-0.8461690905829214,-0.4286976376902361,1.4881997686824282,1.8932190191870568,2.179633093449655,4.977937276730925,-3.587602921012838,-2.4032998398407543,-1.9332567889903014,-1.8901495633472598,-0.938579262736734,-0.8557758341658052,-0.19643363804611022,2.4116965718266927,2.573069182215055,2.8203320940980534,4.
0,-2.3511720678829118,-2.0000000000000013,-1.8216637715491653,-1.8158691869224861,-1.2754174034223442,-0.8461690905829214,-0.4286976376902361,1.4881997686824282,1.8932190191870568,2.179633093449655,4.977937276730925,-3.732050807568877,-2.877403745700038,-1.9200578585696615,-1.4764520397307908,-1.2920764640950755,-0.4975208741380992,-0.26794919243112264,2.3538557854308277,2.6353874274156914,3.0742677693871454,4.
1,-2.3361249104196538,-1.9999999999999998,-1.8909342243943261,-1.7097945993407169,-1.2093260193312383,-0.8601700677804189,-0.4053789334980753,1.5967499969748207,1.8786931910006008,2.137415697745176,4.798869869043831,-3.0186562768585024,-2.876664989275354,-1.8605647857969303,-1.632669812789823,-1.233067206321672,-0.5471632283510166,-0.2054759016351339,1.9200406189031647,2.550595083120453,2.903626499004814,4.000000000000001
0,-2.3361249104196538,-1.9999999999999998,-1.8909342243943261,-1.7097945993407169,-1.2093260193312383,-0.8601700677804189,-0.4053789334980753,1.5967499969748207,1.8786931910006008,2.137415697745176,4.798869869043831,-3.231041587187152,-2.747143055575373,-2.0405505648382847,-1.7060953790361262,-0.7821998110867797,-0.5718702876093095,-0.10776459043971527,1.7008964842187355,2.5869943711569605,2.898774420397046,4.000000000000001
1,-2.3361249104196538,-1.9999999999999998,-1.8909342243943261,-1.7097945993407169,-1.2093260193312383,-0.8601700677804189,-0.4053789334980753,1.5967499969748207,1.8786931910006008,2.137415697745176,4.798869869043831,-3.207659625815085,-2.3282065728170207,-1.9424419161948148,-1.666493356805672,-1.3002324027442151,-0.7194060530640206,-0.4032514001569535,2.097365278602979,2.671298096583727,2.7990279524110764,3.9999999999999996
1,-2.2796932284350913,-2.23606797749979,-1.7320508075688779,-1.642296077052342,-1.000000000000002,-1.0000000000000004,-0.3483927775236106,1.6645382751085547,1.7320508075688767,2.2360679774997925,4.605843807902488,-2.8847378147461593,-2.7888194494698073,-1.74895432704535,-1.6348678544369308,-0.9999999999999996,-0.51799841456712,-0.4341180471664642,1.9537237163495562,2.2881922714511465,2.76757991963113,3.999999999999999
1,-2.4921170862493702,-2.102837509917825,-1.747150351521528,-1.5153175462798418,-0.9999999999999989,-0.9160415760283349,-0.411803412929642,1.4224404198239724,1.8345320060369985,2.319483741539965,4.6088113155256005,-3.159214832104077,-2.579493322869721,-1.8254697857184417,-1.6501567539164859,-0.9610692617401069,-0.48591738555225283,-0.2287904797827932,2.049643986473888,2.1185728722292874,2.7218949629807017,4.000000000000001
0,-2.2734612171759934,-2.272273284746491,-1.8382280858367521,-1.4378287795591498,-1.1932790414375603,-0.7634673880585466,-0.4288326713887399,1.3427545066976947,2.1296681281207404,2.1401226681238814,4.594825165260918,-2.903908967914278,-2.781481564319308,-1.93424463154218,-1.4444158775219405,-1.000000000000003,-0.5102350243991354,-0.33147384101006705,1.6034538969966416,2.6035615453505945,2.698744464359675,4.
1,-2.2734612171759943,-2.271976566242836,-1.9157698108163772,-1.4378287795591493,-1.239826625942941,-0.7350810900517997,-0.428832671388739,1.232103992413968,2.1318412037801076,2.1401226681238836,4.798708896859875,-3.240997709869801,-2.2618022452599718,-2.23606797749979,-1.739530772797533,-0.9999999999999997,-0.6693622226305674,-0.3398768866231829,2.2360679774997902,2.6016791318831545,2.649890705297898,4.000000000000003
1,-2.6248011456402325,-2.0000000000000013,-1.8903913259410547,-1.7542153641707257,-0.9999999999999997,-0.5129874418292872,-0.4142135623730957,1.258173496390035,1.482971147744926,2.4142135623730967,5.0412506334463405,-4.0590703520191695,-2.1260082126819175,-1.9999999999999973,-1.5188479982743306,-1.0000000000000013,-0.47860306698266875,-0.41421356237309503,2.414213562373095,2.4520345440533826,2.7304950859047064,4.
0,-2.361252155999885,-2.000000000000001,-2.0000000000000004,-1.7320508075688774,-0.9999999999999978,-0.7843330159715567,-0.41421356237309537,1.3515718821151759,1.7320508075688772,2.4142135623730976,4.794013289856266,-3.0127545128277116,-2.787215094409748,-2.1257108330139323,-1.63914691390819,-0.9646026286171719,-0.6926664570277911,-0.1041869692114364,1.8238127974484504,2.5733187525007284,2.9291518590668,4.
0,-2.361252155999885,-2.000000000000001,-2.0000000000000004,-1.7320508075688774,-0.9999999999999978,-0.7843330159715567,-0.41421356237309537,1.3515718821151759,1.7320508075688772,2.4142135623730976,4.794013289856266,-2.9453552700474033,-2.763723818475938,-2.1269810069199693,-1.6259302483133964,-0.9999999999999998,-0.7007897876764342,-0.12524558241336864,1.4958839252689138,2.888969400889305,2.9031723876882896,4.
0,-2.48896090995097,-2.0000000000000004,-1.9443926227748016,-1.4413473066716656,-0.9999999999999989,-0.921387153304791,-0.3407919641483228,1.3549374933203133,1.7371733430271232,2.4467864488372886,4.597982671665821,-2.912748936982022,-2.3696403408446765,-1.9999999999999998,-1.6981729854003365,-1.2003156620960516,-0.5641713824963387,-0.3224191284515978,1.9091918308241123,2.2589950153662404,2.89928159008067,3.9999999999999987
0,-2.3013102039081867,-2.000000000000001,-1.9999999999999998,-1.7400819042688684,-1.4142135623730916,-0.6180339887498952,-0.33507679598208967,1.414213562373094,1.6180339887498953,2.3925371290899276,4.983931775069215,-2.9561222434423566,-2.82842712474619,-1.9999999999999984,-1.675130870566646,-1.3750493656708334,-0.6583385343656489,-0.5391888728108902,2.214319743377536,2.828427124746189,2.9895101434788396,3.999999999999999
1,-2.3013102039081867,-2.000000000000001,-1.9999999999999998,-1.7400819042688684,-1.4142135623730916,-0.6180339887498952,-0.33507679598208967,1.414213562373094,1.6180339887498953,2.3925371290899276,4.983931775069215,-3.4780066865289516,-2.63564459868748,-1.9224025240966656,-1.6398124624851635,-1.405771762633215,-0.6612123007693214,1.8187788955495254e-15,2.4057717626332105,2.41467604847092,2.9224025240966633,3.9999999999999982
0,-2.3013102039081867,-2.000000000000001,-1.9999999999999998,-1.7400819042688684,-1.4142135623730916,-0.6180339887498952,-0.33507679598208967,1.414213562373094,1.6180339887498953,2.3925371290899276,4.983931775069215,-3.4758226219330566,-2.5757734726519366,-1.7912878474779217,-1.6483476777594348,-1.258330712004375,-0.8127162748897779,-0.3547209230501978,2.388489747541713,2.737221934747065,2.791287847477922,4.
1,-2.3013102039081867,-2.000000000000001,-1.9999999999999998,-1.7400819042688684,-1.4142135623730916,-0.6180339887498952,-0.33507679598208967,1.414213562373094,1.6180339887498953,2.3925371290899276,4.983931775069215,-3.833220672830689,-2.8511858087827067,-2.554870050636933,-1.2730337185047063,-0.8591962361479875,-0.37049408608976603,4.749518627892589e-17,2.327934286207869,2.5090887404695,2.904977546315418,4.000000000000001
1,-2.3013102039081867,-2.000000000000001,-1.9999999999999998,-1.7400819042688684,-1.4142135623730916,-0.6180339887498952,-0.33507679598208967,1.414213562373094,1.6180339887498953,2.3925371290899276,4.983931775069215,-3.8734974485117366,-3.0000000000000013,-2.40518389272119,-1.5615528128088303,-0.6632711235031425,-2.210391067811707e-16,5.609148472061954e-16,1.9419524647360698,2.561552812808832,2.9999999999999964,3.9999999999999982
0,-2.3567908866501908,-1.9999999999999971,-1.9256262419697867,-1.7660735861707093,-1.234791042784679,-0.5996594566273941,-0.38296311908289427,1.264946258560081,1.8443717587733506,2.358177758354985,4.798408557597236,-2.9228813457485177,-2.854700742269807,-1.933270239434966,-1.4395545467654085,-1.3117692889358992,-0.6997957198032897,-0.28703480064227804,1.8309201943228561,2.620577270452156,2.997509218825152,4.
1,-2.3567908866501908,-1.9999999999999971,-1.9256262419697867,-1.7660735861707093,-1.234791042784679,-0.5996594566273941,-0.38296311908289427,1.264946258560081,1.8443717587733506,2.358177758354985,4.798408557597236,-3.1862040083252667,-2.8090500673442627,-1.9400700045356725,-1.71718908880922,-0.9789812414797793,-0.4222260765798942,-0.21405600533947902,1.9045737468719381,2.5190288647028862,2.84417388083875,4.000000000000002
0,-2.3254950956085385,-2.2796932284350913,-1.854047018116919,-1.6422960770523423,-1.,-0.5420944654049166,-0.34839277752360925,1.1769226864468676,1.6645382751085556,2.5447138926835082,4.605843807902488,-2.927623551886079,-2.8847378147461593,-1.6348678544369308,-1.4543044395992908,-0.9999999999999987,-0.6210632514125328,-0.4341180471664642,1.9537237163495562,2.0468866219273263,2.9561046209705744,3.999999999999999
0,-2.3144371805708395,-2.231895360773252,-2.,-1.2871328997998044,-1.2278251886501386,-0.5902686304838339,-0.41777265866522356,1.0742225079878478,2.1176162028666323,2.2797388394684215,4.597754368620191,-2.9655333283411696,-2.290078546198888,-1.8801368975887165,-1.788547362265359,-1.3129278263160433,-0.4178668089439595,-0.40640352153734655,1.7837650003159342,2.4734120384599168,2.8043172524156295,4.000000000000002
1,-2.3144371805708395,-2.231895360773252,-2.,-1.2871328997998044,-1.2278251886501386,-0.5902686304838339,-0.41777265866522356,1.0742225079878478,2.1176162028666323,2.2797388394684215,4.597754368620191,-2.9655333283411687,-2.8628027058757484,-1.7885473622653592,-1.407273716051006,-1.3129278263160429,-0.40640352153734755,-0.05582531671095007,1.6812289769461615,2.473412038459917,2.644672761691542,4.000000000000001
1,-2.3144371805708395,-2.231895360773252,-2.,-1.2871328997998044,-1.2278251886501386,-0.5902686304838339,-0.41777265866522356,1.0742225079878478,2.1176162028666323,2.2797388394684215,4.597754368620191,-3.0000000000000013,-2.8847378147461593,-2.0396731015162337,-1.6348678544369315,-0.6494046277255553,-0.4341180471664629,-7.132224475732594e-16,1.8839510374890271,1.9537237163495558,2.8051266917527635,3.9999999999999987
1,-2.5295295059773575,-2.1903735677151075,-1.7320508075688783,-1.4903076294354547,-1.0000000000000027,-0.8333663978585644,-0.7269702379756527,1.5511569767175843,1.7320508075688799,2.2143716641100224,5.005018698134528,-3.76744522267473,-2.283098941257449,-2.1551739459455783,-1.5055026588880676,-1.0000000000000007,-0.655235961089609,-0.39280704934878297,2.4532057593641587,2.611035975273125,2.6950220445669335,4.
1,-2.5295295059773575,-2.1903735677151075,-1.7320508075688783,-1.4903076294354547,-1.0000000000000027,-0.8333663978585644,-0.7269702379756527,1.5511569767175843,1.7320508075688799,2.2143716641100224,5.005018698134528,-3.92889264859205,-3.0316097245657523,-1.796806583855478,-1.6554423815498283,-0.9550198837630683,-0.21794343834268154,-0.21075588095919204,2.340083270445939,2.5901890086730885,2.8661982625090197,4.000000000000003
0,-2.447951417478972,-2.216468809110341,-1.7520207089745785,-1.4335473709070148,-1.0000000000000013,-0.8135159201472225,-0.718152693832436,1.3952234555534695,1.9026980437897352,2.289659319807886,4.794076101299471,-3.0405576554339224,-2.5987431086706003,-1.9552223870260048,-1.8090256709390733,-1.,-0.653205601632076,-0.45897647275590464,2.004066467724692,2.5780216646375824,2.933642764095306,4.000000000000002
1,-2.447951417478972,-2.216468809110341,-1.7520207089745785,-1.4335473709070148,-1.0000000000000013,-0.8135159201472225,-0.718152693832436,1.3952234555534695,1.9026980437897352,2.289659319807886,4.794076101299471,-3.049245026655847,-2.9515625657501077,-2.2027850651782597,-1.2723104403019496,-0.9149565012902611,-0.7261009713347257,-0.17271491274301565,1.922811521923381,2.5686925181073685,2.798171443223416,4.000000000000005
0,-2.6837378733389134,-1.9999999999999998,-1.7320508075688772,-1.0000000000000004,-1.0000000000000002,-0.9999999999999999,-0.7987017629421798,1.4801176676709509,1.7320508075688765,2.393771772038765,4.60855019657138,-3.0448075556529517,-2.5757734726519352,-2.162180993062117,-1.2072645954961783,-0.812716274889774,-0.6180339887498949,-0.4784480148786053,1.6180339887498965,2.3884897475417106,2.892701159089855,3.9999999999999987
0,-2.4970694179833943,-2.2765780938156186,-1.6920070593211982,-1.0000000000000002,-1.,-0.9999999999999986,-0.7386438449268805,1.2562965093533043,2.0763435472410223,2.279536367332281,4.5921219921204806,-2.9835989231827824,-2.656918527868184,-2.0886749693667146,-1.2629637866425063,-0.8385435920918609,-0.637169314351373,-0.4890006257646199,1.6898710249173647,2.5755457744765677,2.6914529398741083,4.
1,-2.4970694179833943,-2.2765780938156186,-1.6920070593211982,-1.0000000000000002,-1.,-0.9999999999999986,-0.7386438449268805,1.2562965093533043,2.0763435472410223,2.279536367332281,4.5921219921204806,-3.1142426893423383,-2.577870755461969,-2.266319425111828,-1.1284525341013554,-0.7730040578866748,-0.6532077015385421,-0.3140491419576013,1.651138652904081,2.557696378596775,2.6183112738994567,3.9999999999999982
1,-2.4075843571698283,-2.23606797749979,-1.6276540036622726,-1.0000000000000009,-1.0000000000000002,-0.9999999999999998,-0.7549876301617062,1.0565203002129993,2.23606797749979,2.318844645043892,4.414861045736913,-2.8720781155665027,-2.5782556465448088,-1.7304488913681413,-1.328220838875917,-0.7699521450503055,-0.5681339154911178,-0.46499307166042003,0.9748390551855556,2.5688106994381172,2.7684328699335397,4.
0,-2.580546032129855,-2.0659255921810504,-1.704256064168964,-1.432722906838528,-1.0000000000000024,-0.8759966135514696,-0.49305590896235413,1.1995144189568068,1.971121264995689,2.3937360472971547,4.588131386582569,-3.0588250831476818,-2.4825571412772356,-1.907520243987541,-1.5481760425257538,-1.0000000000000004,-0.5930483770380685,-0.16670714825355532,1.1488770305207379,2.7014854783562243,2.906471527352874,4.000000000000003
0,-2.580546032129855,-2.0659255921810504,-1.704256064168964,-1.432722906838528,-1.0000000000000024,-0.8759966135514696,-0.49305590896235413,1.1995144189568068,1.971121264995689,2.3937360472971547,4.588131386582569,-2.7767932593432154,-2.4855833037491464,-1.947968764795509,-1.6490089732141073,-1.199550812556354,-0.5152392091596665,-0.4579415679964171,1.4613646851292166,2.6602132103554843,2.910507995329717,4.
0,-2.580546032129855,-2.0659255921810504,-1.704256064168964,-1.432722906838528,-1.0000000000000024,-0.8759966135514696,-0.49305590896235413,1.1995144189568068,1.971121264995689,2.3937360472971547,4.588131386582569,-3.049054781037158,-2.8244068901480044,-2.0205501924384186,-1.233805249621223,-0.9180160929213033,-0.4674339997373913,-0.20549068334881437,1.44934700805011,2.504964529865394,2.764446351336808,4.000000000000001
1,-2.600828577194749,-2.042661763816894,-1.7664659068859034,-1.4384934825524065,-1.,-0.839205952611391,-0.6620572689974072,1.418470148478615,1.9527565770086355,2.1558225017716195,4.82266372479988,-3.7998885988973385,-2.4714419195931665,-1.6940228865519866,-1.2773955271798276,-1.,-0.6560736172811332,-0.21016201466839302,1.7214228631707458,2.6770368600715737,2.710524840929528,3.9999999999999987
1,-2.3788208794631607,-2.1636138182015,-1.8371376589720776,-1.7320508075688767,-0.9999999999999978,-0.8049898095638809,-0.33788516587816037,1.4121034529401135,1.7320508075688756,2.2803767578490883,4.829967121289575,-3.301574064908429,-2.29240158522462,-2.257774395603795,-1.6248853484187913,-0.7019996773814738,-0.6500585311483759,-0.6027049307029102,1.9875584090651632,2.548733608395701,2.895106515927528,4.
