,index,G1_n_nodes,G1_n_edges,G1_density,G1_avg_degree,G1_max_degree,G1_min_degree,G1_degree_var,G1_degree_entropy,G1_deg_hist_0,G1_deg_hist_1,G1_deg_hist_2,G1_deg_hist_3,G1_deg_hist_4,G1_deg_hist_5,G1_deg_hist_6,G1_avg_clustering,G1_transitivity,G1_n_triangles,G1_n_squares,G1_core_max,G1_core_mean,G1_core_entropy,G1_dist_q10,G1_dist_q50,G1_dist_q90,G1_diameter,G1_avg_shortest_path,G1_assortativity,G1_edge_betw_mean,G1_edge_betw_std,G1_betw_mean,G1_betw_std,G1_close_mean,G1_close_std,G1_lap_eigval_1,G1_lap_eigval_2,G1_lap_eigval_3,G1_lap_eigval_4,G1_lap_eigval_5,G1_lap_eigval_6,G1_lap_eigval_7,G1_lap_eigval_8,G1_lap_eigval_9,G1_lap_eigval_10,G1_adj_eig_1,G1_adj_eig_2,G1_adj_eig_3,G1_adj_eig_4,G1_adj_eig_5,G1_adj_spec_gap,G1_wl_hash,G2_n_nodes,G2_n_edges,G2_density,G2_avg_degree,G2_max_degree,G2_min_degree,G2_degree_var,G2_degree_entropy,G2_deg_hist_0,G2_deg_hist_1,G2_deg_hist_2,G2_deg_hist_3,G2_deg_hist_4,G2_deg_hist_5,G2_deg_hist_6,G2_avg_clustering,G2_transitivity,G2_n_triangles,G2_n_squares,G2_core_max,G2_core_mean,G2_core_entropy,G2_dist_q10,G2_dist_q50,G2_dist_q90,G2_diameter,G2_avg_shortest_path,G2_assortativity,G2_edge_betw_mean,G2_edge_betw_std,G2_betw_mean,G2_betw_std,G2_close_mean,G2_close_std,G2_lap_eigval_1,G2_lap_eigval_2,G2_lap_eigval_3,G2_lap_eigval_4,G2_lap_eigval_5,G2_lap_eigval_6,G2_lap_eigval_7,G2_lap_eigval_8,G2_lap_eigval_9,G2_lap_eigval_10,G2_adj_eig_1,G2_adj_eig_2,G2_adj_eig_3,G2_adj_eig_4,G2_adj_eig_5,G2_adj_spec_gap,G2_wl_hash,diff_n_nodes,diff_n_edges,diff_density,diff_avg_degree,diff_degree_var,diff_degree_entropy,diff_deg_hist_0,diff_deg_hist_1,diff_deg_hist_2,diff_deg_hist_3,diff_deg_hist_4,diff_deg_hist_5,diff_deg_hist_6,diff_avg_clustering,diff_transitivity,diff_n_triangles,diff_n_squares,diff_core_mean,diff_core_entropy,diff_dist_q10,diff_dist_q50,diff_dist_q90,diff_diameter,diff_avg_shortest_path,diff_assortativity,diff_edge_betw_mean,diff_edge_betw_std,diff_betw_mean,diff_betw_std,diff_close_mean,diff_close_std,diff_lap_eigval_1,diff_lap_eigval_2,diff_lap_eigval_3,diff_lap_eigval_4,diff_lap_eigval_5,diff_lap_eigval_6,diff_lap_eigval_7,diff_lap_eigval_8,diff_lap_eigval_9,diff_lap_eigval_10,diff_adj_eig_1,diff_adj_eig_2,diff_adj_eig_3,diff_adj_eig_4,diff_adj_eig_5,diff_adj_spec_gap,ratio_n_nodes,ratio_n_edges,ratio_density,ratio_avg_degree,ratio_degree_var,ratio_degree_entropy,ratio_deg_hist_0,ratio_deg_hist_1,ratio_deg_hist_2,ratio_deg_hist_3,ratio_deg_hist_4,ratio_deg_hist_5,ratio_deg_hist_6,ratio_avg_clustering,ratio_transitivity,ratio_n_triangles,ratio_n_squares,ratio_core_mean,ratio_core_entropy,ratio_dist_q10,ratio_dist_q50,ratio_dist_q90,ratio_diameter,ratio_avg_shortest_path,ratio_assortativity,ratio_edge_betw_mean,ratio_edge_betw_std,ratio_betw_mean,ratio_betw_std,ratio_close_mean,ratio_close_std,ratio_lap_eigval_1,ratio_lap_eigval_2,ratio_lap_eigval_3,ratio_lap_eigval_4,ratio_lap_eigval_5,ratio_lap_eigval_6,ratio_lap_eigval_7,ratio_lap_eigval_8,ratio_lap_eigval_9,ratio_lap_eigval_10,ratio_adj_eig_1,ratio_adj_eig_2,ratio_adj_eig_3,ratio_adj_eig_4,ratio_adj_eig_5,ratio_adj_spec_gap
0,0,10,24,0.5333333333333333,4.8,5,4,0.15999999999999998,0.7219280948873623,0,0,0,0,2,8,0,0.5333333333333333,0.5217391304347826,16,1,4,4.0,-1.4428232973175175e-12,0.9000000000000004,1.0,2.0,3,1.34,-0.1999999999999728,0.062037037037037036,0.005292107468976004,0.061111111111111095,0.02129629629629629,0.6738461538461539,0.036923076923076927,-2.475700107332561e-16,0.552786404500042,0.7171572875253808,0.717157287525381,1.2,1.282842712474619,1.2828427124746193,1.3999999999999988,1.4000000000000004,1.447213595499958,4.828427124746187,1.9999999999999998,1.4142135623730945,1.4142135623730945,-0.8284271247461902,2.828427124746187,5dd226235f42cec0b302bf92cb455a2b,8,4,0.14285714285714285,1.0,1,1,0.0,-0.0,0,8,0,0,0,0,0,0.0,0,0,0,1,1.0,-1.4428232973175175e-12,,,,,,,0.03571428571428571,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,-1.0,0.0,66f75df6a73731ca3dfcd77bd9b8f9a8,2.0,20.0,0.3904761904761905,3.8,0.15999999999999998,0.7219280948873623,0.0,-8.0,0.0,0.0,2.0,8.0,0.0,0.5333333333333333,0.5217391304347826,16.0,1.0,3.0,0.0,,,,,,,0.026322751322751324,0.005292107468976004,0.061111111111111095,0.02129629629629629,0.530989010989011,0.036923076923076927,-2.475700107332561e-16,0.552786404500042,0.7171572875253808,0.717157287525381,-0.8,-0.7171572875253811,-0.7171572875253807,-0.6000000000000012,,,3.828427124746187,0.9999999999999998,0.4142135623730945,0.4142135623730945,0.17157287525380982,2.828427124746187,1.2499998437500197,5.999998500000375,3.7333072001829324,4.7999952000048,159999.99999999997,721928.0948873623,0.0,0.0,0.0,0.0,2000000.0,8000000.0,0.0,533333.3333333334,521739.1304347826,16000000.0,1000000.0,3.9999960000040002,-1.4428253790595884e-06,,,,,,,1.7369884013617989,5292.107468976004,61111.111111111095,21296.29629629629,4.716890058692666,36923.07692307693,-2.475700107332561e-10,552786.4045000421,717157.2875253808,717157.2875253811,0.5999997000001499,0.6414210355267916,0.6414210355267919,0.6999996500001744,,,4.828422296323891,1.999998000002,1.4142121481609464,1.4142121481609464,0.8284279531741434,2828427.124746187
1,0,10,24,0.5333333333333333,4.8,5,4,0.15999999999999998,0.7219280948873623,0,0,0,0,2,8,0,0.5333333333333333,0.5217391304347826,16,1,4,4.0,-1.4428232973175175e-12,0.9000000000000004,1.0,2.0,3,1.34,-0.1999999999999728,0.062037037037037036,0.005292107468976004,0.061111111111111095,0.02129629629629629,0.6738461538461539,0.036923076923076927,-2.475700107332561e-16,0.552786404500042,0.7171572875253808,0.717157287525381,1.2,1.282842712474619,1.2828427124746193,1.3999999999999988,1.4000000000000004,1.447213595499958,4.828427124746187,1.9999999999999998,1.4142135623730945,1.4142135623730945,-0.8284271247461902,2.828427124746187,5dd226235f42cec0b302bf92cb455a2b,8,4,0.14285714285714285,1.0,1,1,0.0,-0.0,0,8,0,0,0,0,0,0.0,0,0,0,1,1.0,-1.4428232973175175e-12,,,,,,,0.03571428571428571,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,-1.0,0.0,66f75df6a73731ca3dfcd77bd9b8f9a8,2.0,20.0,0.3904761904761905,3.8,0.15999999999999998,0.7219280948873623,0.0,-8.0,0.0,0.0,2.0,8.0,0.0,0.5333333333333333,0.5217391304347826,16.0,1.0,3.0,0.0,,,,,,,0.026322751322751324,0.005292107468976004,0.061111111111111095,0.02129629629629629,0.530989010989011,0.036923076923076927,-2.475700107332561e-16,0.552786404500042,0.7171572875253808,0.717157287525381,-0.8,-0.7171572875253811,-0.7171572875253807,-0.6000000000000012,,,3.828427124746187,0.9999999999999998,0.4142135623730945,0.4142135623730945,0.17157287525380982,2.828427124746187,1.2499998437500197,5.999998500000375,3.7333072001829324,4.7999952000048,159999.99999999997,721928.0948873623,0.0,0.0,0.0,0.0,2000000.0,8000000.0,0.0,533333.3333333334,521739.1304347826,16000000.0,1000000.0,3.9999960000040002,-1.4428253790595884e-06,,,,,,,1.7369884013617989,5292.107468976004,61111.111111111095,21296.29629629629,4.716890058692666,36923.07692307693,-2.475700107332561e-10,552786.4045000421,717157.2875253808,717157.2875253811,0.5999997000001499,0.6414210355267916,0.6414210355267919,0.6999996500001744,,,4.828422296323891,1.999998000002,1.4142121481609464,1.4142121481609464,0.8284279531741434,2828427.124746187
2,0,10,24,0.5333333333333333,4.8,5,4,0.15999999999999998,0.7219280948873623,0,0,0,0,2,8,0,0.5333333333333333,0.5217391304347826,16,1,4,4.0,-1.4428232973175175e-12,0.9000000000000004,1.0,2.0,3,1.34,-0.1999999999999728,0.062037037037037036,0.005292107468976004,0.061111111111111095,0.02129629629629629,0.6738461538461539,0.036923076923076927,-2.475700107332561e-16,0.552786404500042,0.7171572875253808,0.717157287525381,1.2,1.282842712474619,1.2828427124746193,1.3999999999999988,1.4000000000000004,1.447213595499958,4.828427124746187,1.9999999999999998,1.4142135623730945,1.4142135623730945,-0.8284271247461902,2.828427124746187,5dd226235f42cec0b302bf92cb455a2b,8,4,0.14285714285714285,1.0,1,1,0.0,-0.0,0,8,0,0,0,0,0,0.0,0,0,0,1,1.0,-1.4428232973175175e-12,,,,,,,0.03571428571428571,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,-1.0,0.0,66f75df6a73731ca3dfcd77bd9b8f9a8,2.0,20.0,0.3904761904761905,3.8,0.15999999999999998,0.7219280948873623,0.0,-8.0,0.0,0.0,2.0,8.0,0.0,0.5333333333333333,0.5217391304347826,16.0,1.0,3.0,0.0,,,,,,,0.026322751322751324,0.005292107468976004,0.061111111111111095,0.02129629629629629,0.530989010989011,0.036923076923076927,-2.475700107332561e-16,0.552786404500042,0.7171572875253808,0.717157287525381,-0.8,-0.7171572875253811,-0.7171572875253807,-0.6000000000000012,,,3.828427124746187,0.9999999999999998,0.4142135623730945,0.4142135623730945,0.17157287525380982,2.828427124746187,1.2499998437500197,5.999998500000375,3.7333072001829324,4.7999952000048,159999.99999999997,721928.0948873623,0.0,0.0,0.0,0.0,2000000.0,8000000.0,0.0,533333.3333333334,521739.1304347826,16000000.0,1000000.0,3.9999960000040002,-1.4428253790595884e-06,,,,,,,1.7369884013617989,5292.107468976004,61111.111111111095,21296.29629629629,4.716890058692666,36923.07692307693,-2.475700107332561e-10,552786.4045000421,717157.2875253808,717157.2875253811,0.5999997000001499,0.6414210355267916,0.6414210355267919,0.6999996500001744,,,4.828422296323891,1.999998000002,1.4142121481609464,1.4142121481609464,0.8284279531741434,2828427.124746187
3,0,10,24,0.5333333333333333,4.8,6,4,0.36,1.295461844238322,0,0,0,0,3,6,1,0.5399999999999999,0.5161290322580645,16,2,4,4.0,-1.4428232973175175e-12,0.9000000000000004,1.0,2.0,2,1.32,-0.391304347826087,0.06111111111111111,0.008881169487616147,0.05833333333333333,0.03716413377849903,0.6832417582417583,0.03137285655605648,1.509217047440045e-16,0.6212445498746508,0.6212445498746514,0.7486244354538576,1.2220524939994015,1.2220524939994017,1.3567029561259472,1.3567029561259478,1.3788361569225194,1.4725394076236218,4.854101966249684,1.732050807568877,1.7320508075688748,1.302775637731994,-1.0000000000000002,3.122051158680807,9d86580e984d32ba973464c61b9d3966,7,4,0.19047619047619047,1.1428571428571428,2,1,0.12244897959183677,0.5916727785823275,0,6,1,0,0,0,0,0.0,0,0,0,1,1.0,-1.4428232973175175e-12,,,,,,-0.3333333333333333,0.07142857142857142,0.023809523809523808,0.009523809523809523,0.023328473740792173,0.20634920634920637,0.05723097262641253,0.0,0.0,2.2543724065006554e-16,0.9999999999999998,1.9999999999999998,2.0,2.0,,,,1.4142135623730954,1.0,1.0,-8.109357550611348e-17,-1.0,0.41421356237309537,2c69f66e23c234e31f1d5ec8aa443338,3.0,20.0,0.34285714285714286,3.657142857142857,0.23755102040816323,0.7037890656559944,0.0,-6.0,-1.0,0.0,3.0,6.0,1.0,0.5399999999999999,0.5161290322580645,16.0,2.0,3.0,0.0,,,,,,-0.05797101449275366,-0.010317460317460315,-0.014928354321907662,0.0488095238095238,0.013835660037706858,0.47689255189255186,-0.025858116070356048,1.509217047440045e-16,0.6212445498746508,0.6212445498746512,-0.2513755645461422,-0.7779475060005983,-0.7779475060005983,-0.6432970438740528,,,,3.4398884038765885,0.732050807568877,0.7320508075688748,1.302775637731994,-2.220446049250313e-16,2.7078375963077117,1.428571224489825,5.999998500000375,2.7999853000771746,4.199996325003216,2.939975990196079,2.189486658243157,0.0,0.0,0.0,0.0,3000000.0,6000000.0,1000000.0,540000.0,516129.03225806454,16000000.0,2000000.0,3.9999960000040002,-1.4428253790595884e-06,,,,,,1.1739165652279566,0.8555435779454643,0.37299345275486245,6.124356942521036,1.5930120924038078,3.311078628559782,0.5481701069583249,1.5092170474400448e-10,621244.5498746509,621244.5497345998,0.748623686830171,0.6110259414867301,0.6110259414867301,0.6783511388874041,,,,3.4323659898568377,1.7320490755198017,1.7320490755197995,1302775.6378376407,1.0000010000010002,7.537280053106107
4,0,10,23,0.5111111111111111,4.6,5,4,0.24,0.9709505944546686,0,0,0,0,4,6,0,0.5066666666666666,0.5,14,1,4,4.0,-1.4428232973175175e-12,0.9000000000000004,1.0,2.0,3,1.36,-0.15000000000000205,0.06570048309178744,0.009887986672573278,0.06388888888888888,0.02443637633406786,0.663956043956044,0.03727462160466612,1.4460662757820036e-16,0.5644891779140588,0.6212445498746513,0.7557782996549712,1.2059197233148575,1.2220524939994017,1.3460528125981135,1.356702956125947,1.399999999999999,1.5277599865179992,4.649285862114311,1.9189467011511445,1.732050807568877,1.151146684904436,-0.8552494628641637,2.730339160963167,15ce8f51a71f64c830491888abe03160,6,3,0.2,1.0,1,1,0.0,-0.0,0,6,0,0,0,0,0,0.0,0,0,0,1,1.0,-1.4428232973175175e-12,,,,,,,0.06666666666666667,0.0,0.0,0.0,0.19999999999999998,2.7755575615628914e-17,0.0,0.0,0.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,-1.0,-1.0,0.0,87224c590a6c623e4385c63f6a5a56ea,4.0,20.0,0.31111111111111106,3.5999999999999996,0.24,0.9709505944546686,0.0,-6.0,0.0,0.0,4.0,6.0,0.0,0.5066666666666666,0.5,14.0,1.0,3.0,0.0,,,,,,,-0.000966183574879223,0.009887986672573278,0.06388888888888888,0.02443637633406786,0.46395604395604406,0.03727462160466609,1.4460662757820036e-16,0.5644891779140588,0.6212445498746513,-1.2442217003450287,-0.7940802766851425,-0.7779475060005983,,,,,3.6492858621143114,0.9189467011511445,0.732050807568877,2.151146684904436,0.1447505371358363,2.730339160963167,1.666666388888935,7.666664111111962,2.555542777841666,4.5999954000046,240000.0,970950.5944546686,0.0,0.0,0.0,0.0,4000000.0,6000000.0,0.0,506666.6666666666,500000.0,14000000.0,1000000.0,3.9999960000040002,-1.4428253790595884e-06,,,,,,,0.9854924639898518,9887.986672573279,63888.88888888888,24436.37633406786,3.3197636209621155,37274.62160363154,1.4460662757820036e-10,564489.1779140589,621244.5498746512,0.37788896088300516,0.6029595601776486,0.6110259414867301,,,,,4.649281212833099,1.9189447822063626,1.7320490755198017,-1.1511478360522722,0.8552503181144818,2730339.1609631674
5,0,10,24,0.5333333333333333,4.8,7,4,0.9600000000000002,1.6854752972273346,0,0,0,0,5,3,2,0.5566666666666668,0.5,16,4,4,4.0,-1.4428232973175175e-12,0.9000000000000004,1.0,2.0,2,1.32,-0.37037037037037207,0.061111111111111116,0.016438771126794188,0.05833333333333333,0.06323131809852903,0.685939060939061,0.05567215415371513,-1.4449204000713637e-16,0.5208058471120918,0.7238821548667873,0.853473965756348,1.1083673873825775,1.1315372793354488,1.3389899261513214,1.417750457750636,1.4310527717969448,1.474140209847847,4.94294881840499,2.0420078466185134,1.2469796037174692,0.8338213828420227,-0.44504186791262873,2.900940971786477,7b8ed525c404524e81970a7a88ef5a8b,5,3,0.3,1.2,2,1,0.16000000000000006,0.7219280948873623,0,4,1,0,0,0,0,0.0,0,0,0,1,1.0,-1.4428232973175175e-12,,,,,,-0.4999999999999998,0.16666666666666666,0.047140452079103175,0.03333333333333333,0.06666666666666667,0.3333333333333333,0.09128709291752768,0.0,2.2543724065006554e-16,0.9999999999999998,1.9999999999999998,2.0,,,,,,1.4142135623730954,1.0,-8.109357550611348e-17,-1.0,-1.4142135623730951,0.41421356237309537,d56985f232688510835b204f6df74ea2,5.0,21.0,0.23333333333333334,3.5999999999999996,0.8000000000000002,0.9635472023399723,0.0,-4.0,-1.0,0.0,5.0,3.0,2.0,0.5566666666666668,0.5,16.0,4.0,3.0,0.0,,,,,,0.1296296296296277,-0.10555555555555554,-0.030701680952308987,0.024999999999999994,-0.003435348568137639,0.35260572760572767,-0.03561493876381255,-1.4449204000713637e-16,0.5208058471120915,-0.27611784513321247,-1.1465260342436516,-0.8916326126174225,,,,,,3.528735256031895,1.0420078466185134,1.2469796037174692,1.8338213828420227,0.9691716944604665,2.4867274094133816,1.99999960000008,7.999997333334222,1.777771851871605,3.999996666669445,5.999962500234372,2.3346826013298547,0.0,0.0,0.0,0.0,5000000.0,3000000.0,2000000.0,556666.6666666667,500000.0,16000000.0,4000000.0,3.9999960000040002,-1.4428253790595884e-06,,,,,,0.7407422222251889,0.36666446667986663,0.34871159885380687,1.7499475015749526,0.9484555446447658,2.0578110093841553,0.6098512125125779,-1.4449204000713637e-10,520805.8469946828,0.7238814309853565,0.42673676950978934,0.5541834165995804,,,,,,3.4951901570795387,2.042005804612709,1246979.6038185915,-0.8338222166642394,0.31469234523403883,7.003474129848466
6,0,10,21,0.4666666666666667,4.2,5,4,0.15999999999999998,0.7219280948873623,0,0,0,0,8,2,0,0.4533333333333333,0.4411764705882353,10,1,4,4.0,-1.4428232973175175e-12,0.9000000000000004,1.0,2.0,3,1.4,-0.31249999999999023,0.0740740740740741,0.02035031881479676,0.06944444444444445,0.04114904822831291,0.6441758241758242,0.029234900146015867,3.4522940348599187e-16,0.4375950629880649,0.6882550990706332,0.7506119996525447,1.1112604669781567,1.225203453561311,1.2891654764117193,1.4504844339512095,1.5000000000000002,1.54742400738636,4.232773215037275,2.300910874914955,1.2469796037174663,1.1304978261492817,-0.44504186791262923,1.9318623401223198,01cabb71d7aa2acd3394fee269eb0e5a,2,1,1.0,1.0,1,1,0.0,-0.0,0,2,0,0,0,0,0,0.0,0,0,0,1,1.0,-1.4428232973175175e-12,0.0,0.5,1.0,1,0.5,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,1.0,-1.0,,,,2.0,3ba4ffe16dfe637510ed1c3676ec6cb0,8.0,20.0,-0.5333333333333333,3.2,0.15999999999999998,0.7219280948873623,0.0,-2.0,0.0,0.0,8.0,2.0,0.0,0.4533333333333333,0.4411764705882353,10.0,1.0,3.0,0.0,0.9000000000000004,0.5,1.0,2.0,0.8999999999999999,,-0.9259259259259259,0.02035031881479676,0.06944444444444445,0.04114904822831291,-0.3558241758241758,0.029234900146015867,3.4522940348599187e-16,-1.562404937011935,,,,,,,,,3.232773215037275,3.300910874914955,,,,-0.06813765987768017,4.99999750000125,20.999979000021003,0.4666662000004667,4.1999958000042,159999.99999999997,721928.0948873623,0.0,0.0,0.0,0.0,8000000.0,2000000.0,0.0,453333.3333333333,441176.4705882353,10000000.0,1000000.0,3.9999960000040002,-1.4428253790595884e-06,900000.0000000003,1.999996000008,1.9999980000020001,2.9999970000030003,2.7999944000111996,,0.07407400000007411,20350.318814796763,69444.44444444445,41149.04822831291,0.6441751800006442,29234.90014601587,3.452294034859919e-10,0.21879742209532138,,,,,,,,,4.2327689822682935,-2.300913175828131,,,,0.9659306870958163
7,0,10,22,0.4888888888888889,4.4,6,4,0.44000000000000006,1.1567796494470395,0,0,0,0,7,2,1,0.4966666666666667,0.4675324675324675,12,2,4,4.0,-1.4428232973175175e-12,0.9000000000000004,1.0,2.0,2,1.36,-0.391304347826087,0.0686868686868687,0.02043080330811861,0.06388888888888887,0.05422005915539759,0.6634615384615385,0.03482081896858944,2.5338080279524607e-16,0.4908951126465316,0.6079992131012012,0.879409852867963,1.1069884008805269,1.1671921805628553,1.3290674125091682,1.395398753467981,1.5000000000000007,1.5230490739637728,4.469391712880366,2.140122668123884,1.7162765879823754,0.5561387637470837,-0.4288326713887407,2.329269044756482,9a7d64dbee28d4bf42aa3294acf702f5,3,2,0.6666666666666666,1.3333333333333333,2,1,0.2222222222222222,0.9182958340544896,0,2,1,0,0,0,0,0.0,0,0,0,1,1.0,-1.4428232973175175e-12,0.0,1.0,2.0,2,0.8888888888888888,-1.0,0.6666666666666666,0.0,0.3333333333333333,0.4714045207910317,0.7777777777777777,0.15713484026367724,2.2543724065006554e-16,0.9999999999999998,1.9999999999999998,,,,,,,,1.4142135623730954,-8.109357550611348e-17,-1.4142135623730951,,,1.4142135623730954,5144181ac27497fdfa9bdb5b8b799630,7.0,20.0,-0.17777777777777776,3.0666666666666673,0.21777777777777785,0.23848381539254992,0.0,-2.0,-1.0,0.0,7.0,2.0,1.0,0.4966666666666667,0.4675324675324675,12.0,2.0,3.0,0.0,0.9000000000000004,0.0,0.0,0.0,0.47111111111111126,0.6086956521739131,-0.597979797979798,0.02043080330811861,-0.26944444444444443,-0.4171844616356341,-0.11431623931623913,-0.12231402129508781,2.794356214518054e-17,-0.5091048873534683,-1.3920007868987985,,,,,,,,3.055178150507271,2.140122668123884,3.1304901503554703,,,0.9150554823833867,3.3333322222225923,10.99999450000275,0.7333322333349833,3.299997525001857,1.9799910900400952,1.2597012279129767,0.0,0.0,0.0,0.0,7000000.0,2000000.0,1000000.0,496666.66666666674,467532.46753246756,12000000.0,2000000.0,3.9999960000040002,-1.4428253790595884e-06,900000.0000000003,0.9999990000010001,0.99999950000025,0.99999950000025,1.5299982787519366,0.39130473913082614,0.10303014848508033,20430.80330811861,0.19166609166839163,0.11501787052560355,0.8530208812808451,0.22159692473823525,2.5338080273812463e-10,0.49089462175190995,0.30399945455087335,,,,,,,,3.1603349532623892,2140122.6682974347,-1.2135916718929485,,,1.6470407721215212
8,0,10,24,0.5333333333333333,4.8,6,4,0.5599999999999999,1.5219280948873621,0,0,0,0,4,4,2,0.5466666666666666,0.5106382978723404,16,5,4,4.0,-1.4428232973175175e-12,0.9000000000000004,1.0,2.0,3,1.34,-0.22891566265061178,0.062037037037037036,0.01210215057203559,0.061111111111111095,0.045498920305554434,0.6754945054945055,0.050756384845497306,5.929155747602919e-17,0.5000000000000007,0.7563578100060162,0.7991671295958563,1.1571063481799266,1.2000000000000002,1.2608688474548495,1.3961141524208682,1.4590003276925405,1.4713853846499425,4.895709918913586,2.1484207030411113,1.1921589047329058,1.0469451808710377,-0.7126926992068422,2.747289215872475,0f88fcf016b8a9b7b21ea8183ed4480e,6,4,0.26666666666666666,1.3333333333333333,2,1,0.22222222222222224,0.9182958340544896,0,4,2,0,0,0,0,0.0,0,0,0,1,1.0,-1.4428232973175175e-12,,,,,,-1.0,0.13333333333333333,0.0,0.03333333333333333,0.047140452079103175,0.3111111111111111,0.06285393610547091,-1.1102230246251565e-16,2.2543724065006554e-16,0.9999999999999998,1.0,1.9999999999999998,2.0,,,,,1.4142135623730954,1.4142135623730951,0.0,-8.109357550611348e-17,-1.4142135623730951,2.220446049250313e-16,725c9b512790b6f65e71b3c284e6ef0c,4.0,20.0,0.26666666666666666,3.466666666666667,0.33777777777777773,0.6036322608328726,0.0,-4.0,-2.0,0.0,4.0,4.0,2.0,0.5466666666666666,0.5106382978723404,16.0,5.0,3.0,0.0,,,,,,0.7710843373493882,-0.0712962962962963,0.01210215057203559,0.027777777777777762,-0.0016415317735487406,0.3643833943833944,-0.012097551259973603,1.7031385993854485e-16,0.5000000000000004,-0.24364218999398357,-0.20083287040414366,-0.8428936518200731,-0.7999999999999998,,,,,3.481496356540491,0.7342071406680162,1.1921589047329058,1.0469451808710377,0.701520863166253,2.747289215872475,1.666666388888935,5.999998500000375,1.9999925000281251,3.599997300002025,2.5199886600510295,1.6573378437642032,0.0,0.0,0.0,0.0,4000000.0,4000000.0,2000000.0,546666.6666666666,510638.2978723404,16000000.0,5000000.0,3.9999960000040002,-1.4428253790595884e-06,,,,,,0.22891589156650335,0.4652742882206161,12102.15057203559,1.8332783349832833,0.9651573784618984,2.1712253601508245,0.8075162905317067,5.929155748261188e-11,499999.9998872821,0.7563570536489628,0.799166330429526,0.578552884813521,0.59999970000015,,,,,3.4617872345328102,1.5191617737523477,1192158.9047329058,1046945.1809559384,0.503950196857904,2747289.2152624545
